,hotel,ratings,review,real_date,length
882,스위스 그랜드 호텔,4,감사합니다. 잘 쉬었습니다.,2019. 12. 20,15
883,스위스 그랜드 호텔,5,이번이 두번째 방문임ㅎㅎ편하고 좋음ㅎㅎ,2019. 12. 20,21
884,스위스 그랜드 호텔,4,여기도 중국인 관광객들이 시끄럽게 하는건 마찬가지네요...ㅜㅜ 아무튼 잘 쉬다갑니다,2019. 12. 20,46
885,스위스 그랜드 호텔,3,숙박 가성비는 괜찮으나 전체적인 음식 퀄 및 가성비가 별로고..(재정난이 보이는 수준) 조식도 별로.. 다만 서비스는 훌륭함. 다만 오래된 호텔 특성상 불편한 점들이 좀 있음,2019. 12. 20,97
886,스위스 그랜드 호텔,5,깔끔해요 ㅎㅎ,2019. 12. 20,7
887,스위스 그랜드 호텔,5,너무 좋았어요 자주 이용할께요,2019. 12. 20,16
888,스위스 그랜드 호텔,4,저렴한가격에 잘왔습니다만중국인들이 많아서 별로였네요 그건좀,2019. 12. 20,32
889,스위스 그랜드 호텔,3,가끔씩방문하는곳이지만. 이번엔 샤워기도 망가져있고호텔로 바로 예약하지않으면 와이파이사용 비용을 내야한다고해서 좀 불편했네요~,2019. 12. 19,69
890,스위스 그랜드 호텔,5,너무 좋습니다,2019. 12. 19,7
891,스위스 그랜드 호텔,4,조금 오래됐지만 가성비좋아요~,2019. 12. 18,16
892,스위스 그랜드 호텔,4,기대 이상으로 괜찮네요,2019. 12. 17,12
893,스위스 그랜드 호텔,5,편안해요 좋아요,2019. 12. 16,8
894,스위스 그랜드 호텔,5,깨끗했고 따뜻했어요~,2019. 12. 16,11
895,스위스 그랜드 호텔,5,확실히 오성급은 다릅니다 추천해요,2019. 12. 16,18
896,스위스 그랜드 호텔,5,자차 없으면 교통이 불편할 것 같아요5성급 호텔이라 어느 하나 맘에 들지 않은 것이 없었네요어메니티에 클렌징폼은 없으니 챙겨가시고 1층 로비에 편의점 있어요^^,2019. 12. 15,89
897,스위스 그랜드 호텔,4,방 온도를 많이 올렷음에도 불구하고 온도가 너무 안올라가서 좀 추웠어요그거빼고는 너무좋았습니다 ~,2019. 12. 15,54
898,스위스 그랜드 호텔,5,역시 힐튼,2019. 12. 15,5
899,스위스 그랜드 호텔,5,전체적으로  좋았다  친절하고 깨끗하고  편했다조식은  좀 실망,2019. 12. 15,35
900,스위스 그랜드 호텔,5,머하나 나무랄께 없습니다. ^^,2019. 12. 15,17
901,스위스 그랜드 호텔,4,아늑하고 좋았어요~^^,2019. 12. 15,12
902,스위스 그랜드 호텔,5,다음에도오겟소이다,2019. 12. 14,9
903,스위스 그랜드 호텔,5,깔끔 무난,2019. 12. 11,5
904,스위스 그랜드 호텔,5,"직원, 시설, 객실 모두 최상이었습니다. 식사까지 하고 나오려고 했는데 시간이 없어서 체크아웃 하고 그냥 나왔네요 ㅎㅎ 여자친구가 매우 좋아했어요.",2019. 12. 11,82
905,스위스 그랜드 호텔,4,가격대비 시설이 아주 깨끗합니다.,2019. 12. 11,18
906,스위스 그랜드 호텔,5,좋아요 ㅠㅠ,2019. 12. 11,6
907,스위스 그랜드 호텔,5,굿굿 좋아요,2019. 12. 10,6
908,스위스 그랜드 호텔,4,좀오래됫지만 조아요 물수압 엄청 악해요,2019. 12. 09,21
909,스위스 그랜드 호텔,5,우선 가성비좋았구 동네가워낙 안쪽에위치해 조용해서좋았다.,2019. 12. 09,31
910,스위스 그랜드 호텔,5,너무 좋았습니다,2019. 12. 09,8
911,스위스 그랜드 호텔,5,괜찮았어요,2019. 12. 09,5
912,스위스 그랜드 호텔,5,너무 좋았어요!,2019. 12. 09,8
913,스위스 그랜드 호텔,5,ㅠㅠㅠ 물이 너무 약해요ㅠㅠ 수압.....,2019. 12. 08,23
914,스위스 그랜드 호텔,5,방 넓고 좋았어요. 😍😍😍,2019. 12. 07,14
915,스위스 그랜드 호텔,2,와이파이 결제 조심,2019. 12. 07,10
916,스위스 그랜드 호텔,4,교통빼고는 5성급답게 좋았움🙂,2019. 12. 06,16
917,스위스 그랜드 호텔,3,방 자체는 너무 좋았음! 넓고 깨끗함ㅎㅎ침구 넘 좋고 푹신하구 싱글침대 두개 이어붙인 침대라 엄청 컸음! 그런데 샤워가운을 말해야 주고 샴푸린스바디워시바디로션을 제외한 다른 어메니티가 하나도 없어서 당황스러웠음ㅠ 교통도 버스 이용해야해서 불편했음,2019. 12. 06,137
918,스위스 그랜드 호텔,5,주차가 편리하고 깔끔해요,2019. 12. 01,13
919,스위스 그랜드 호텔,4,조용하고 깨끗했어요 이 가격에 호캉스해서 좋았습니다,2019. 11. 29,28
920,스위스 그랜드 호텔,5,지하철역에서 조금떨어져서 교통이 불편하긴 했지만 셔틀을 이용하면 편하게 갈수있고 서비스나 기타 객실은 정말 마음에 들었습니다. 다음에 서울갈일 있으면 또 이용할꺼 같아요.,2019. 11. 29,95
921,스위스 그랜드 호텔,5,특급호텔은 다 이유가 있네요. 다른 곳들도 많이 다녀보았지만 객실 리모델링 이후 좋아진 것 같습니다.,2019. 11. 27,56
922,스위스 그랜드 호텔,5,너무좋아요,2019. 11. 27,5
923,스위스 그랜드 호텔,5,좋았습니다,2019. 11. 26,5
924,스위스 그랜드 호텔,5,가성비 좋아요,2019. 11. 25,7
925,스위스 그랜드 호텔,5,자주이용하는곳이에요 리모데링해서깨끗하고좋아요,2019. 11. 25,24
926,스위스 그랜드 호텔,4,칫솔이 없어서 당황...,2019. 11. 25,13
927,스위스 그랜드 호텔,5,역시 5성급이라 그런지 전반적으로 다 만족스러웠습니다,2019. 11. 24,29
928,스위스 그랜드 호텔,5,밤에 외풍때문에 조금 추운것 빼곤 특급 호텔답게 만족스러운 투숙이었습니다.,2019. 11. 24,41
929,스위스 그랜드 호텔,4,매우 만족합니다 깨끗하고 좋아요,2019. 11. 21,17
930,스위스 그랜드 호텔,5,편하고 깨끗합니다,2019. 11. 19,9
931,스위스 그랜드 호텔,5,안녕 하세요,2019. 11. 17,6
932,스위스 그랜드 호텔,5,예약부분에서 약간 혼란이있엇지만 좋았습니다,2019. 11. 15,23
933,스위스 그랜드 호텔,4,방 넓고 조아요~~,2019. 11. 13,10
934,스위스 그랜드 호텔,5,옛날식이지만 깨끗,2019. 11. 02,9
935,스위스 그랜드 호텔,5,최고였어요👍👍,2019. 10. 15,7
936,스위스 그랜드 호텔,5,언제나 한결같은곳 넘 좋아요,2019. 10. 12,15
937,스위스 그랜드 호텔,5,위치 제외하고 다 좋았어요,2019. 10. 07,14
938,스위스 그랜드 호텔,5,일단 서비스가 진짜좋았습니다 친절해서 너무 좋았습니다 ^^,2019. 10. 06,32
939,스위스 그랜드 호텔,5,잘 쉬었다 갑니다,2019. 10. 04,9
940,스위스 그랜드 호텔,5,깔끔하고 너무 좋았어요,2019. 10. 04,12
941,스위스 그랜드 호텔,5,침대가최고네요 진짜 못일어날뻔햇어요,2019. 10. 04,19
942,스위스 그랜드 호텔,4,친절하시고 좋은 호텔이지만 시설이 조금 올드한 느낌은 있네요~,2019. 10. 01,34
943,스위스 그랜드 호텔,5,객실도 깔끔하고 라운지도 약간 붐비긴 했지만 충분히 만족스러웠습니다. 침대가 진동흡수가 잘 안되긴 했지만 숙면하는데 불편함은 없었구요. 가성비 좋습니다!,2019. 09. 23,85
944,스위스 그랜드 호텔,4,더뷔폐조식포함 패키진데 직원분들이 정신이 없으니 덩달아 정신이 없네요.침구류는 모든 분들이 말씀하듯 좋았습니다:),2019. 08. 26,63
945,스위스 그랜드 호텔,4,침대나 청결도 모두 좋았구요 객실도 좁지도 너무 넓지도 않아 포근함이 느껴졌어요. 수영장은 허리까지 오는 곳 부터 170cm까지 있어서 물놀이를 즐기기에 좋았구요. 체크인 시간보다 약간 일찍 들어가서 그런지 가운이 없었는데 카운터에 전화하니 바로 시정해주셨어요. 간만에 잘 쉬고 옵니다 ㅎㅎ,2019. 08. 21,162
946,스위스 그랜드 호텔,4,오래된 호텔의 느낌은 있습니다.그렇지만 전체적으로 깨끗했고 직원들의 친절도도 좋았습니다,2019. 08. 13,48
947,스위스 그랜드 호텔,5,좋아요 시설이 깨끗합니다,2019. 08. 07,13
948,스위스 그랜드 호텔,4,아주 좋아요,2019. 08. 07,6
949,스위스 그랜드 호텔,5,너무 깔끔하고 좋아요!♡,2019. 08. 05,13
950,스위스 그랜드 호텔,5,"직원분들 너무 친절하고 객실도 넓고 깨끗해요. 1층에 편의점 있어서 편리하구요, 위치가 좀 애매한 것 빼고는 만족입니다.",2019. 07. 27,67
951,스위스 그랜드 호텔,5,깨끗하고 좋았습니다. 쾌적한 숙소였어요.,2019. 07. 27,22
952,스위스 그랜드 호텔,5,아주좋아요,2019. 07. 21,5
953,스위스 그랜드 호텔,5,"오래된 호텔이지만 실내는 깨끗하고 잘 정돈되어있어요. 전기포트도 깨끗하더라구요. 침대는 물침대같이 많이 흔들리는 편이라 불편했어요.수영장도 잘 이용했어요. 채광이 좋고 선베드도 많아요. 3레인 중 하나는 본격 수영용 레인이고, 두 레인에서 놀아야 하는데 끝 쪽은 1.7m라 다들 레인 앞쪽에만 몰려있어서 조금 불편한 감이 있어요. 수영장 샤워시설은 좀 아쉽네요.그리고...친일재산 호텔인게 가장 큰 단점이네요.더보기",2019. 07. 17,232
954,스위스 그랜드 호텔,5,역시 힐튼! 높은 방으로 주시고 좋은곳에서 축구보면서 좋았어요~~,2019. 06. 22,36
955,스위스 그랜드 호텔,4,호텔외관은 낡았는데 안은 비교적 좋았습니다,2019. 06. 07,23
956,스위스 그랜드 호텔,5,굿 아주 좋아요,2019. 06. 05,8
957,스위스 그랜드 호텔,4,호텔스러운.딱 그정도,2019. 06. 02,11
958,스위스 그랜드 호텔,5,위치가 좋은 편은 아니었으나 시설이 잘 되어있어 좋았다. 베개도 푹신하고 깨끗했습니다 :),2019. 05. 19,50
959,스위스 그랜드 호텔,5,말이필요한가요 ㅎㅎ,2019. 05. 12,10
960,스위스 그랜드 호텔,5,엄청좋아요ㅎㅎ,2019. 05. 06,7
961,스위스 그랜드 호텔,5,오래된 곳이지만 깔끔하게 관리되어있네요 잘 쉬다왔습니다,2019. 05. 06,30
962,스위스 그랜드 호텔,5,방도 넓고 좋아요,2019. 05. 05,9
963,스위스 그랜드 호텔,5,상당히 좋았어요,2019. 04. 23,8
964,스위스 그랜드 호텔,4,위치가 대중교통으로 가기 조금 애매한것 빼고는 다 좋았습니다. 매우 만족합니다.,2019. 04. 14,44
965,스위스 그랜드 호텔,3,여자친구가 마음에 들어했어요. 마운틴 뷰 좋아요,2019. 04. 06,26
966,스위스 그랜드 호텔,5,너무 좋았어요 조용하고 뒤가 산이라 공기도 좋고 :),2019. 04. 06,29
967,스위스 그랜드 호텔,5,가성비가 엄청갑입니다!^^,2019. 03. 25,14
968,스위스 그랜드 호텔,5,직원분들 서비스 친절도 너무 좋아요! 사악한 가격이지만 굿굿굿,2019. 03. 17,34
969,스위스 그랜드 호텔,5,힐튼이라서  서비스 침구류 대만족!편안하게   잘  쉬다 왔습니다.,2019. 03. 13,37
970,스위스 그랜드 호텔,4,"아주,좋아요",2019. 03. 10,6
971,스위스 그랜드 호텔,5,부대시설너무 만족합니다. 해피아워공연 및 카페 피아노연주등 아침조식은 약간 부족할수있으나 객실상태나 위치 모두 대만족입니다. 패키지 가성비 강추합니다!!,2019. 03. 02,85
972,스위스 그랜드 호텔,4,좋아요오옹! ㅇ,2019. 02. 27,8
973,스위스 그랜드 호텔,5,좋아서 연박까지 했네요 ㅎㅎㅎ 직원분들 다 친절하시고 수영장 물도 깨끗하고조용하고 ㅎㅎㅎ 다음에 또 이용하고 싶네요 ♥,2019. 02. 27,66
974,스위스 그랜드 호텔,5,정말 좋았어요!건물이 노후 됐다는 후기가 많았지만생각이상으로 좋았어요!,2019. 02. 27,39
975,스위스 그랜드 호텔,5,오래된 호텔이지만 깨끗하게 잘 관리된 호텔이예요위치가 그래서 방에서 보이는 뷰 따위는 없지만 -.-안락하게 쉬긴 좋았어요위치 애매해서 대중교통은 살짝 불편해요신촌쪽으로 가긴 좋고 조금 걸으면 지하철역도 있긴 합니다만 언덕을 오르내려야 합니다그래도 다음에 또 이용하고 싶어요^^더보기,2019. 02. 22,157
976,스위스 그랜드 호텔,4,무난합니다~~,2019. 02. 17,7
977,스위스 그랜드 호텔,5,부대시설이 잘각춰있어 끊임없이오는곳,2019. 02. 16,19
978,스위스 그랜드 호텔,5,힐튼의 명성은 역시! 룸컨디션 좋았어요~^^,2019. 02. 12,24
979,스위스 그랜드 호텔,5,세면대 물이 잘 내려가지 않는 것 제외하면 다 좋았습니다.,2019. 02. 12,32
980,스위스 그랜드 호텔,5,마운틴뷰도 좋고 객실도 넓은 편입니다! 산중턱에 있어 조용하고 서울에서 가성비있게 푹쉬기 좋은 곳입니다:),2019. 02. 10,59
981,스위스 그랜드 호텔,5,룸업그레이드까지 해주셔서 편히 쉬다 갑니다!,2019. 02. 10,24
982,스위스 그랜드 호텔,5,좋았숩니다,2019. 02. 10,5
983,스위스 그랜드 호텔,5,세련되진않지만,2019. 02. 10,7
984,스위스 그랜드 호텔,5,깨끗하고 너무 좋았어요~~~,2019. 02. 08,15
985,스위스 그랜드 호텔,1,별로입니다,2019. 02. 07,5
986,스위스 그랜드 호텔,5,와이파이가 유료라는 것 빼고는 다 좋았어요~  침대가 정말 푹신해요,2019. 02. 01,37
987,스위스 그랜드 호텔,5,방이 너무 깨끗하구 침대도 푹신해서 좋았어요!!,2019. 01. 29,26
988,스위스 그랜드 호텔,1,낡았습니다,2019. 01. 29,5
989,스위스 그랜드 호텔,5,별로...,2019. 01. 29,5
990,스위스 그랜드 호텔,5,룸컨디션 너무너무 좋았습니다. 침대도 편하고 넓고 아주아주 잘쉬고 갑니다.,2019. 01. 26,41
991,스위스 그랜드 호텔,5,일찍 갔지만 트윈.. 그거 빼고 만족했습니다~,2019. 01. 20,25
992,스위스 그랜드 호텔,5,와이파이 유료인 내용만 제외 하고는 최고입니다.,2019. 01. 16,26
993,스위스 그랜드 호텔,5,"깔끔했으나, 싱글베드 2개를 주어 아쉬웠네요.그래도 충분히 넓어서 그나마 괜찮았습니다.수영장도 이용하고 좋았습니다. 깔끔하고 좋아요",2019. 01. 15,73
994,스위스 그랜드 호텔,4,특1급 호텔 떠올릴때 기대수준 대부분 만족시켜 주었습니다. 다 좋았는데 소소한 몇가지 개선점만 쓸께요.1. 호텔 사우나 습식 사우나 너무 뜨겁습니다. 5분 있다가는 화상 입을정도 입니다.2. 지하 한식과.이탈리아 음식 같이 파는 곳 놀라운 가격대비 음식 퀄러티는 다소 아쉽습니다.3. 객실 티브이.리모콘이 잘 작동하지 않습니다. 세게 꾹 눌러서 사용하라는 답변을 받았는데 먼저 교체해 주셨으면 하는 아쉬움 있었습니다.4. 전체적으로 아이 동반 가족이 묵기에는 어색한 부분이 살짝 있었습니다. 이그제큐티브 라운지 영유아 동반 존을 만들어 입장가능하게 해주셨으면 좋겠습니다.더보기,2019. 01. 14,322
995,스위스 그랜드 호텔,5,깔끔하고 좋았습니다,2019. 01. 14,10
996,스위스 그랜드 호텔,5,셔틀버스 시간 잘확인해서 다니시면 편하구요 ^^너무 아늑하고 크고 깨끗한 방!수영장부터 다양한 콘텐츠 ^^최고입니다!,2019. 01. 13,65
997,스위스 그랜드 호텔,4,이그제큐티브 패키지 이용했습니다. 직원들 친절하고 마음에 듭니다.,2019. 01. 10,36
998,스위스 그랜드 호텔,5,깨끗하고 정비가 잘되어잇어요,2019. 01. 08,15
999,스위스 그랜드 호텔,5,잘 쉬고갑니다,2019. 01. 07,7
1000,스위스 그랜드 호텔,5,좋아요오오~~,2019. 01. 06,7
1001,스위스 그랜드 호텔,4,너무 즐거운 투숙이었습니다 위치적인것 빼고는 만족합니다,2019. 01. 05,30
1002,스위스 그랜드 호텔,4,아주좋아요,2019. 01. 04,5
1003,스위스 그랜드 호텔,5,지하철에서는  멀지만  산주변이라 조용해서 좋아요. 올드한느낌이지만  그래서 더 좋습니다,2019. 01. 01,49
1004,스위스 그랜드 호텔,5,너무좋아요~~,2019. 01. 01,7
1005,스위스 그랜드 호텔,5,굿굿베리굿,2018. 12. 27,5
1006,스위스 그랜드 호텔,5,모두 최상입니다~,2018. 12. 25,9
1007,스위스 그랜드 호텔,4,패키지로 와서 라운지랑 조식 이용하게 됬는데 크리스마스 이브라서 그런지몰라도 기분탓인가 몰라도 분위기가 정말좋았고 2번째 이용인데도 깔끔하고 좋았고 음식들도 걍 음식점에서 사먹는다고 생각하고 먹으면 떨어지지않고 괜찮다 생각이 드네요 좋아요 ^~^,2018. 12. 24,137
1008,스위스 그랜드 호텔,3,잘 쉬였다 갑니다,2018. 12. 16,9
1009,스위스 그랜드 호텔,3,어매니티는 부족하지만 그럭저럭 괜찮아요!,2018. 12. 07,22
1010,스위스 그랜드 호텔,5,조용하고 아주 좋았습니다,2018. 12. 04,13
1011,스위스 그랜드 호텔,4,외관이 아쉽습니다만 내부는 좋습니다. 칫솔 치약이 없는건 아쉽네요,2018. 12. 01,36
